customer_id,late_count_3m,loan_total_amount,loan_balance_total,asset_total,completed_term_ratio,credit_score
user_4877,0,0.0,0.0,40000000000.0,0.9703,947.03
user_4878,0,1200000000.0,1007050000.0000001,40000000000.0,0.0845,870.72
user_4879,5,60000000.0,16500000.000000002,40000000.0,0.7,488.75
user_4880,0,0.0,0.0,8000000000.0,0.0578,930.0
user_4881,0,600000000.0,306020000.0,0.0,0.4436,430.0
user_4882,0,0.0,0.0,8000000000.0,0.8997,939.97
user_4883,0,60000000.0,12738000.000000002,8000000.0,0.7684,430.0
user_4884,5,12000000.0,7318300.000000001,80000000.0,0.3347,796.33
user_4885,0,120000000.0,49357000.00000001,4000000000.0,0.5513,873.74
user_4886,0,60000000.0,45908500.0,800000000.0,0.1653,854.9
user_4887,0,0.0,0.0,40000000000.0,0.9561,945.61
user_4888,0,0.0,0.0,8000000000.0,0.7087,930.0
user_4889,0,12000000.0,6882698.9,8000000.0,0.3743,443.97
user_4890,0,1200000000.0,750309998.9000001,80000000.0,0.3179,430.0
user_4891,5,60000000.0,41877000.0,0.0,0.2386,430.0
user_4892,0,600000000.0,117425000.00000001,4000000000.0,0.7865,847.64
user_4893,0,0.0,0.0,80000000.0,0.4346,930.0
user_4894,0,1200000000.0,736780000.0,8000000000.0,0.3302,830.65
user_4895,0,60000000.0,5214000.0,8000000.0,0.9052,475.34
user_4896,0,12000000.0,9347800.0,8000000000.0,0.1502,879.7
user_4897,5,0.0,0.0,8000000.0,0.2638,895.51
user_4898,5,120000000.0,72072000.0,8000000000.0,0.3448,842.1
user_4899,0,600000000.0,407055000.00000006,0.0,0.2599,430.0
user_4900,0,120000000.0,45606000.0,8000000.0,0.5854,430.0
user_4901,0,12000000.0,4389000.0,400000000.0,0.601,874.05
user_4902,0,1200000000.0,1039830000.0000001,0.0,0.0547,430.0
user_4903,0,1200000000.0,941050000.0000001,400000000.0,0.1445,430.0
user_4904,0,0.0,0.0,400000000.0,0.1985,930.0
user_4905,0,120000000.0,102267000.00000001,4000000000.0,0.0703,870.62
user_4906,0,60000000.0,48136000.00000001,8000000.0,0.1248,430.0
user_4907,0,0.0,0.0,8000000.0,0.2397,930.0
user_4908,0,0.0,0.0,800000000.0,0.3456,930.0
user_4909,0,600000000.0,114785000.00000001,80000000000.0,0.7913,879.05
user_4910,0,120000000.0,86031000.0,40000000.0,0.2179,430.0
user_4911,0,12000000.0,3629998.9000000004,8000000000.0,0.67,879.83
user_4912,0,600000000.0,518155000.00000006,40000000.0,0.0579,430.0
user_4913,0,12000000.0,3759800.0000000005,80000000000.0,0.6582,879.99
user_4914,0,12000000.0,2258300.0,80000000.0,0.7947,847.92
user_4915,0,0.0,0.0,4000000000.0,0.6048,930.0
user_4916,0,0.0,0.0,0.0,0.2014,830.0
user_4917,5,0.0,0.0,0.0,0.3304,795.51
user_4918,0,0.0,0.0,40000000000.0,0.8052,930.52
user_4919,5,600000000.0,312400000.0,800000000.0,0.432,547.33
user_4920,0,600000000.0,409640000.00000006,400000000.0,0.2552,430.0
user_4921,0,600000000.0,37015000.0,8000000.0,0.9327,443.27
user_4922,0,12000000.0,3988600.0000000005,8000000.0,0.6374,480.14
user_4923,0,1200000000.0,213730000.00000003,4000000000.0,0.8057,808.53
user_4924,0,0.0,0.0,800000000.0,0.0245,930.0
user_4925,5,0.0,0.0,8000000000.0,0.3393,895.51
user_4926,0,1200000000.0,595210000.0,40000000.0,0.4589,430.0
user_4927,0,12000000.0,4538598.9,40000000.0,0.5874,790.98
user_4928,5,0.0,0.0,400000000.0,0.19,895.51
user_4929,0,12000000.0,5522000.0,80000000000.0,0.498,879.98
user_4930,0,0.0,0.0,80000000.0,0.6856,930.0
user_4931,0,60000000.0,35975500.0,8000000000.0,0.3459,878.46
user_4932,0,0.0,0.0,800000000.0,0.6914,930.0
user_4933,0,60000000.0,33566500.0,8000000000.0,0.3897,878.52
user_4934,0,1200000000.0,583550000.0,4000000000.0,0.4695,781.25
user_4935,0,0.0,0.0,8000000.0,0.1343,930.0
user_4936,5,0.0,0.0,40000000000.0,0.6513,895.51
user_4937,5,0.0,0.0,800000000.0,0.2243,895.51
user_4938,0,0.0,0.0,800000000.0,0.8289,932.89
user_4939,0,120000000.0,49126000.00000001,8000000.0,0.5534,430.0
user_4940,0,120000000.0,48367000.00000001,40000000000.0,0.5603,879.56
user_4941,0,60000000.0,4812500.0,0.0,0.9125,441.25
user_4942,0,1200000000.0,915860000.0000001,800000000.0,0.1674,430.0
user_4943,0,1200000000.0,516780000.00000006,8000000000.0,0.5302,838.38
user_4944,0,0.0,0.0,8000000.0,0.3822,930.0
user_4945,0,120000000.0,3706998.9000000004,40000000.0,0.9663,537.36
user_4946,0,0.0,0.0,80000000000.0,0.7927,930.0
user_4947,0,120000000.0,26675000.000000004,80000000000.0,0.7575,879.85
user_4948,0,120000000.0,87549000.0,4000000000.0,0.2041,871.51
user_4949,5,12000000.0,8389698.9,0.0,0.2373,430.0
user_4950,0,120000000.0,106788000.00000001,400000000.0,0.0292,742.58
user_4951,0,0.0,0.0,800000000.0,0.6385,930.0
user_4952,0,120000000.0,69212000.0,80000000000.0,0.3708,879.76
user_4953,5,0.0,0.0,4000000000.0,0.312,895.51
user_4954,0,120000000.0,39930000.0,80000000000.0,0.637,879.82
user_4955,0,0.0,0.0,80000000000.0,0.8287,932.87
user_4956,0,120000000.0,95370000.00000001,4000000000.0,0.133,871.04
user_4957,5,60000000.0,4471500.0,40000000.0,0.9187,530.69
user_4958,0,1200000000.0,1062270000.0000001,4000000000.0,0.0343,743.04
user_4959,0,12000000.0,9953900.0,0.0,0.0951,430.0
user_4960,0,600000000.0,89045000.0,80000000.0,0.8381,433.81
user_4961,0,0.0,0.0,4000000000.0,0.4927,930.0
user_4962,0,1200000000.0,66769998.900000006,4000000000.0,0.9393,831.18
user_4963,0,1200000000.0,592130000.0,80000000.0,0.4617,430.0
user_4964,5,120000000.0,8128998.9,0.0,0.9261,442.61
user_4965,0,120000000.0,83644000.0,8000000000.0,0.2396,876.27
user_4966,0,0.0,0.0,80000000.0,0.6164,930.0
user_4967,5,600000000.0,3024998.9000000004,8000000.0,0.9945,511.64
user_4968,0,0.0,0.0,80000000.0,0.3761,930.0
user_4969,0,60000000.0,54917500.00000001,8000000000.0,0.0015,877.97
user_4970,0,600000000.0,514745000.00000006,8000000000.0,0.0641,853.01
user_4971,0,1200000000.0,154990000.0,400000000.0,0.8591,497.16
user_4972,0,12000000.0,5589100.0,8000000.0,0.4919,460.14
user_4973,0,0.0,0.0,4000000000.0,0.5367,930.0
user_4974,0,0.0,0.0,40000000.0,0.7994,930.0
user_4975,0,1200000000.0,207240000.00000003,800000000.0,0.8116,505.25
user_4976,10,0.0,0.0,40000000000.0,0.4774,771.51
user_4977,0,60000000.0,7804500.000000001,400000000.0,0.8581,855.85
user_4978,0,60000000.0,29238000.000000004,40000000000.0,0.4684,879.78
user_4979,0,120000000.0,35749998.900000006,80000000.0,0.675,485.31
user_4980,5,12000000.0,10632600.0,40000000000.0,0.0334,845.45
user_4981,0,0.0,0.0,0.0,0.138,830.0
user_4982,0,0.0,0.0,80000000.0,0.8514,935.14
user_4983,0,120000000.0,75559000.0,0.0,0.3131,430.0
user_4984,0,12000000.0,7318300.000000001,40000000000.0,0.3347,879.96
user_4985,0,600000000.0,185349998.9,8000000000.0,0.663,863.72
user_4986,0,12000000.0,4482498.9,8000000000.0,0.5925,879.81
user_4987,0,12000000.0,10095800.0,4000000000.0,0.0822,879.32
user_4988,0,1200000000.0,257619998.9,40000000000.0,0.7658,875.03
user_4989,0,0.0,0.0,40000000.0,0.6172,930.0
user_4990,0,12000000.0,1591700.0000000002,4000000000.0,0.8553,885.23
user_4991,5,0.0,0.0,800000000.0,0.5355,895.51
user_4992,0,60000000.0,32213500.000000004,400000000.0,0.4143,833.94
user_4993,0,12000000.0,6915700.000000001,40000000000.0,0.3713,879.96
user_4994,5,0.0,0.0,80000000.0,0.0044,895.51
user_4995,0,1200000000.0,1056220000.0000001,40000000.0,0.0398,430.0
user_4996,5,1200000000.0,955680000.0000001,40000000.0,0.1312,430.0
user_4997,0,600000000.0,38775000.0,8000000.0,0.9295,442.95
user_4998,0,0.0,0.0,0.0,0.8807,838.07
user_4999,0,0.0,0.0,40000000.0,0.4972,930.0
user_5000,5,0.0,0.0,8000000000.0,0.1802,895.51
user_5001,5,120000000.0,93929000.00000001,800000000.0,0.1461,788.77
user_5002,0,0.0,0.0,8000000.0,0.2561,930.0
user_5003,0,0.0,0.0,8000000000.0,0.9087,940.87
user_5004,0,0.0,0.0,400000000.0,0.5215,930.0
user_5005,0,60000000.0,10779998.9,80000000.0,0.804,666.4
user_5006,0,120000000.0,54252000.00000001,0.0,0.5068,430.0
user_5007,5,120000000.0,42965998.900000006,0.0,0.6094,430.0
user_5008,0,0.0,0.0,80000000.0,0.6101,930.0
user_5009,0,0.0,0.0,40000000000.0,0.0313,930.0
user_5010,0,0.0,0.0,80000000000.0,0.4453,930.0
user_5011,5,120000000.0,14960000.000000002,80000000000.0,0.864,851.78
user_5012,5,0.0,0.0,800000000.0,0.4891,895.51
user_5013,0,120000000.0,62117000.00000001,0.0,0.4353,430.0
user_5014,0,12000000.0,5208500.0,8000000000.0,0.5265,879.79
user_5015,0,0.0,0.0,40000000000.0,0.3808,930.0
user_5016,0,120000000.0,53306000.00000001,8000000.0,0.5154,430.0
user_5017,0,0.0,0.0,800000000.0,0.1353,930.0
user_5018,0,120000000.0,3531000.0000000005,4000000000.0,0.9679,892.91
user_5019,0,0.0,0.0,0.0,0.0341,830.0
user_5020,0,0.0,0.0,400000000.0,0.4832,930.0
user_5021,0,0.0,0.0,400000000.0,0.21,930.0
user_5022,0,0.0,0.0,40000000.0,0.0584,930.0
user_5023,0,0.0,0.0,8000000.0,0.6517,930.0
user_5024,5,60000000.0,814000.0000000001,0.0,0.9852,448.52
user_5025,0,600000000.0,137719998.9,800000000.0,0.7496,654.51
user_5026,5,0.0,0.0,4000000000.0,0.254,895.51
user_5027,0,600000000.0,278629998.90000004,8000000.0,0.4934,430.0
user_5028,0,1200000000.0,1045220000.0000001,8000000.0,0.0498,430.0
user_5029,0,600000000.0,257565000.00000003,400000000.0,0.5317,465.61
user_5030,0,0.0,0.0,400000000.0,0.0995,930.0
user_5031,0,0.0,0.0,40000000.0,0.7946,930.0
user_5032,5,0.0,0.0,40000000.0,0.0567,895.51
user_5033,0,600000000.0,544830000.0,0.0,0.0094,430.0
user_5034,0,0.0,0.0,40000000.0,0.8616,936.16
user_5035,0,0.0,0.0,40000000000.0,0.9425,944.25
user_5036,0,600000000.0,502370000.00000006,8000000.0,0.0866,430.0
user_5037,0,600000000.0,396605000.00000006,0.0,0.2789,430.0
user_5038,0,1200000000.0,284129998.90000004,40000000000.0,0.7417,874.89
user_5039,0,0.0,0.0,400000000.0,0.5397,930.0
user_5040,5,0.0,0.0,8000000000.0,0.9492,910.43
user_5041,0,12000000.0,6718800.000000001,80000000.0,0.3892,832.97
user_5042,0,0.0,0.0,8000000000.0,0.0033,930.0
user_5043,0,1200000000.0,1078330000.0,400000000.0,0.0197,430.0
user_5044,5,0.0,0.0,800000000.0,0.5649,895.51
user_5045,0,0.0,0.0,800000000.0,0.7521,930.0
user_5046,0,60000000.0,11517000.0,800000000.0,0.7906,865.79
user_5047,0,60000000.0,4867500.0,8000000.0,0.9115,480.31
user_5048,0,600000000.0,423995000.00000006,80000000000.0,0.2291,878.3
user_5049,0,0.0,0.0,80000000000.0,0.7384,930.0
user_5050,0,0.0,0.0,40000000000.0,0.8271,932.71
user_5051,0,120000000.0,18006998.900000002,4000000000.0,0.8363,879.06
user_5052,0,600000000.0,323675000.0,40000000.0,0.4115,430.0
user_5053,0,120000000.0,41140000.0,8000000.0,0.626,430.0
user_5054,5,60000000.0,24662000.000000004,80000000.0,0.5516,575.62
user_5055,5,0.0,0.0,8000000000.0,0.5975,895.51
user_5056,0,120000000.0,78980000.0,40000000000.0,0.282,879.42
user_5057,0,12000000.0,3484798.9000000004,80000000000.0,0.6832,879.99
user_5058,0,0.0,0.0,8000000.0,0.71,930.0
user_5059,0,60000000.0,44225500.0,800000000.0,0.1959,855.47
user_5060,0,60000000.0,30602000.000000004,8000000000.0,0.4436,878.59
user_5061,0,0.0,0.0,40000000.0,0.4221,930.0
user_5062,0,0.0,0.0,40000000000.0,0.749,930.0
user_5063,0,60000000.0,18342500.0,80000000.0,0.6665,636.32
user_5064,5,60000000.0,28809000.000000004,400000000.0,0.4762,801.83
user_5065,5,1200000000.0,382250000.00000006,4000000000.0,0.6525,761.71
user_5066,0,120000000.0,81081000.0,400000000.0,0.2629,763.5
user_5067,5,12000000.0,8444700.0,80000000.0,0.2323,792.26
user_5068,0,600000000.0,418055000.00000006,80000000.0,0.2399,430.0
user_5069,0,0.0,0.0,400000000.0,0.0295,930.0
user_5070,5,1200000000.0,339789998.90000004,40000000.0,0.6911,430.0
user_5071,0,0.0,0.0,40000000000.0,0.9858,948.58
user_5072,0,12000000.0,7601000.000000001,8000000.0,0.309,434.99
user_5073,0,0.0,0.0,4000000000.0,0.9298,942.98
user_5074,0,0.0,0.0,80000000.0,0.6065,930.0
user_5075,0,60000000.0,42630500.0,8000000000.0,0.2249,878.29
user_5076,0,120000000.0,108691000.00000001,4000000000.0,0.0119,870.23
user_5077,0,12000000.0,3039300.0000000005,8000000000.0,0.7237,879.84
user_5078,0,1200000000.0,333740000.0,80000000.0,0.6966,430.0
user_5079,0,0.0,0.0,8000000.0,0.2293,930.0
user_5080,0,0.0,0.0,4000000000.0,0.3327,930.0
user_5081,5,0.0,0.0,40000000000.0,0.898,905.31
user_5082,0,1200000000.0,927080000.0000001,800000000.0,0.1572,430.0
user_5083,0,600000000.0,90529998.9,4000000000.0,0.8354,852.83
user_5084,0,0.0,0.0,800000000.0,0.1692,930.0
user_5085,0,60000000.0,28506500.000000004,8000000.0,0.4817,430.0
user_5086,0,60000000.0,27555000.000000004,40000000000.0,0.499,879.79
user_5087,0,0.0,0.0,400000000.0,0.4721,930.0
user_5088,0,0.0,0.0,40000000.0,0.2879,930.0
user_5089,0,0.0,0.0,80000000.0,0.2534,930.0
user_5090,0,0.0,0.0,80000000.0,0.7332,930.0
user_5091,5,60000000.0,39836500.0,40000000000.0,0.2757,845.24
user_5092,0,0.0,0.0,400000000.0,0.6099,930.0
user_5093,0,0.0,0.0,8000000.0,0.8466,934.66
user_5094,0,600000000.0,89650000.0,800000000.0,0.837,676.47
user_5095,0,0.0,0.0,4000000000.0,0.1672,930.0
user_5096,0,0.0,0.0,8000000000.0,0.6547,930.0
user_5097,0,0.0,0.0,400000000.0,0.6023,930.0
user_5098,0,1200000000.0,789800000.0000001,8000000000.0,0.282,828.74
user_5099,0,0.0,0.0,8000000000.0,0.3915,930.0
user_5100,0,1200000000.0,786390000.0000001,80000000.0,0.2851,430.0
user_5101,0,60000000.0,25459500.000000004,4000000000.0,0.5371,877.16
user_5102,0,1200000000.0,216040000.00000003,40000000000.0,0.8036,875.61
user_5103,0,60000000.0,6737500.000000001,80000000000.0,0.8775,887.69
user_5104,0,0.0,0.0,80000000.0,0.7228,930.0
user_5105,0,0.0,0.0,40000000000.0,0.4835,930.0
user_5106,5,12000000.0,460900.00000000006,80000000.0,0.9581,834.44
user_5107,5,120000000.0,47971000.00000001,0.0,0.5639,430.0
user_5108,0,120000000.0,57365000.00000001,80000000.0,0.4785,458.29
user_5109,0,600000000.0,78760000.0,8000000.0,0.8568,435.68
user_5110,5,12000000.0,8969400.0,800000000.0,0.1846,841.61
user_5111,0,1200000000.0,926310000.0000001,8000000000.0,0.1579,823.74
user_5112,0,600000000.0,119625000.00000001,800000000.0,0.7825,661.5
user_5113,0,0.0,0.0,40000000000.0,0.8706,937.06
user_5114,0,120000000.0,101992000.00000001,800000000.0,0.0728,820.26
user_5115,10,600000000.0,129745000.00000001,4000000000.0,0.7641,688.38
user_5116,5,120000000.0,63305000.00000001,400000000.0,0.4245,742.96
user_5117,0,12000000.0,3259300.0000000005,8000000000.0,0.7037,879.84
user_5118,0,600000000.0,475750000.00000006,8000000.0,0.135,430.0
user_5119,0,12000000.0,297000.0,8000000.0,0.973,543.59
user_5120,5,0.0,0.0,8000000000.0,0.8813,903.64
user_5121,0,0.0,0.0,800000000.0,0.406,930.0
user_5122,0,60000000.0,5863000.000000001,8000000.0,0.8934,466.05
user_5123,0,1200000000.0,115609998.9,800000000.0,0.8949,525.04
user_5124,0,0.0,0.0,8000000000.0,0.4613,930.0
user_5125,5,120000000.0,5841000.000000001,800000000.0,0.9469,833.0
user_5126,0,60000000.0,1270500.0,40000000000.0,0.9769,897.58
user_5127,0,0.0,0.0,800000000.0,0.2172,930.0
user_5128,0,0.0,0.0,40000000.0,0.0667,930.0
user_5129,0,12000000.0,7357900.000000001,40000000000.0,0.3311,879.96
user_5130,0,60000000.0,28116000.000000004,80000000000.0,0.4888,879.9
user_5131,0,0.0,0.0,400000000.0,0.0927,930.0
user_5132,0,12000000.0,9452300.0,800000000.0,0.1407,875.97
user_5133,0,0.0,0.0,80000000.0,0.9717,947.17
user_5134,0,60000000.0,14448500.000000002,40000000.0,0.7373,493.88
user_5135,0,1200000000.0,137609998.9,80000000000.0,0.8749,885.57
user_5136,0,600000000.0,15840000.000000002,400000000.0,0.9712,543.16
user_5137,0,0.0,0.0,40000000.0,0.3781,930.0
user_5138,5,120000000.0,34331000.0,8000000.0,0.6879,430.0
user_5139,0,0.0,0.0,800000000.0,0.184,930.0
user_5140,0,12000000.0,4931300.0,8000000000.0,0.5517,879.8
user_5141,0,0.0,0.0,40000000.0,0.2099,930.0
user_5142,0,120000000.0,92356000.00000001,800000000.0,0.1604,823.84
user_5143,5,12000000.0,9917600.0,40000000000.0,0.0984,845.46
user_5144,0,12000000.0,4623300.0,0.0,0.5797,430.0
user_5145,0,600000000.0,27555000.000000004,40000000.0,0.9499,476.1
user_5146,0,120000000.0,96558000.00000001,8000000.0,0.1222,430.0
user_5147,0,12000000.0,5474700.0,8000000000.0,0.5023,879.79
user_5148,5,60000000.0,17209498.900000002,40000000000.0,0.6871,845.34
user_5149,0,600000000.0,277255000.0,80000000000.0,0.4959,878.66
user_5150,0,0.0,0.0,800000000.0,0.9118,941.18
user_5151,0,600000000.0,458535000.00000006,40000000.0,0.1663,430.0
user_5152,0,0.0,0.0,80000000000.0,0.0242,930.0
user_5153,0,0.0,0.0,8000000000.0,0.3831,930.0
user_5154,0,600000000.0,244475000.00000003,80000000000.0,0.5555,878.75
user_5155,0,600000000.0,410025000.00000006,4000000000.0,0.2545,827.64
user_5156,0,1200000000.0,914760000.0000001,8000000.0,0.1684,430.0
user_5157,5,0.0,0.0,4000000000.0,0.8048,895.99
user_5158,0,600000000.0,446270000.00000006,0.0,0.1886,430.0
user_5159,0,12000000.0,6130300.000000001,8000000000.0,0.4427,879.77
user_5160,0,1200000000.0,50049998.900000006,400000000.0,0.9545,532.94
user_5161,0,0.0,0.0,40000000000.0,0.6127,930.0
user_5162,0,1200000000.0,552529998.9000001,40000000.0,0.4977,430.0
user_5163,0,1200000000.0,703669998.9000001,4000000000.0,0.3603,771.96
user_5164,5,0.0,0.0,8000000000.0,0.5204,895.51
user_5165,0,0.0,0.0,0.0,0.7343,830.0
user_5166,0,12000000.0,1952500.0000000002,800000000.0,0.8225,880.2
user_5167,0,60000000.0,19260998.900000002,8000000.0,0.6498,430.0
user_5168,0,120000000.0,23067000.0,8000000000.0,0.7903,877.86
user_5169,5,12000000.0,10027600.0,800000000.0,0.0884,841.32
user_5170,0,12000000.0,10841600.0,40000000.0,0.0144,741.23
user_5171,0,0.0,0.0,80000000.0,0.7344,930.0
user_5172,0,120000000.0,81213000.0,4000000000.0,0.2617,871.89
user_5173,0,1200000000.0,134529998.9,40000000000.0,0.8777,883.43
user_5174,0,1200000000.0,510509998.90000004,80000000000.0,0.5359,877.15
user_5175,0,600000000.0,286825000.0,8000000.0,0.4785,430.0
user_5176,0,1200000000.0,249919998.9,40000000000.0,0.7728,875.07
user_5177,0,60000000.0,14239500.000000002,800000000.0,0.7411,865.0
user_5178,5,1200000000.0,325269998.90000004,8000000.0,0.7043,430.0
user_5179,0,0.0,0.0,8000000000.0,0.6899,930.0
user_5180,0,120000000.0,53306000.00000001,80000000.0,0.5154,463.37
user_5181,0,60000000.0,4042500.0000000005,8000000000.0,0.9265,891.86
user_5182,0,12000000.0,1203400.0,4000000000.0,0.8906,888.78
user_5183,0,12000000.0,7376600.000000001,4000000000.0,0.3294,879.45
user_5184,0,12000000.0,2148300.0,4000000000.0,0.8047,880.15
user_5185,0,12000000.0,1197900.0,8000000.0,0.8911,524.14
user_5186,0,12000000.0,4198700.0,8000000000.0,0.6183,879.82
user_5187,5,120000000.0,48884000.00000001,8000000.0,0.5556,430.0
user_5188,0,600000000.0,180454998.9,40000000.0,0.6719,430.0
user_5189,0,120000000.0,92059000.0,80000000000.0,0.1631,879.71
user_5190,5,600000000.0,501985000.00000006,4000000000.0,0.0873,786.36
user_5191,0,120000000.0,19777998.900000002,4000000000.0,0.8202,877.36
user_5192,0,60000000.0,23468500.000000004,4000000000.0,0.5733,877.26
user_5193,0,12000000.0,9652500.0,80000000.0,0.1225,822.3
user_5194,5,0.0,0.0,400000000.0,0.4163,895.51
user_5195,0,120000000.0,77198000.0,4000000000.0,0.2982,872.13
user_5196,5,0.0,0.0,8000000000.0,0.8755,903.06
user_5197,0,1200000000.0,542080000.0,40000000.0,0.5072,430.0
user_5198,0,0.0,0.0,800000000.0,0.5775,930.0
user_5199,0,1200000000.0,841169998.9000001,40000000000.0,0.2353,871.72
user_5200,0,0.0,0.0,80000000000.0,0.7991,930.0
user_5201,0,120000000.0,7688998.9,400000000.0,0.9301,829.67
user_5202,0,0.0,0.0,80000000.0,0.7925,930.0
user_5203,0,0.0,0.0,40000000000.0,0.4929,930.0
user_5204,0,60000000.0,9069500.0,80000000.0,0.8351,675.89
user_5205,0,0.0,0.0,40000000.0,0.188,930.0
user_5206,0,600000000.0,487630000.00000006,4000000000.0,0.1134,821.93
user_5207,0,1200000000.0,617980000.0,400000000.0,0.4382,430.0
user_5208,0,12000000.0,9003500.0,0.0,0.1815,430.0
user_5209,0,120000000.0,81488000.0,8000000000.0,0.2592,876.33
user_5210,0,120000000.0,45639000.0,0.0,0.5851,430.0
user_5211,0,12000000.0,6557100.000000001,40000000000.0,0.4039,879.96
user_5212,0,1200000000.0,147510000.0,0.0,0.8659,436.59
user_5213,0,1200000000.0,851840000.0000001,80000000.0,0.2256,430.0
user_5214,0,600000000.0,1759998.9000000001,80000000000.0,0.9968,898.97
user_5215,0,60000000.0,35233000.0,80000000.0,0.3594,564.21
user_5216,0,0.0,0.0,40000000000.0,0.5154,930.0
user_5217,5,120000000.0,95447000.00000001,0.0,0.1323,430.0
user_5218,0,0.0,0.0,80000000000.0,0.5793,930.0
user_5219,0,1200000000.0,42569998.900000006,40000000000.0,0.9613,892.22
user_5220,5,600000000.0,137830000.0,80000000.0,0.7494,430.0
user_5221,0,1200000000.0,831490000.0000001,4000000000.0,0.2441,761.84
user_5222,0,0.0,0.0,40000000000.0,0.4426,930.0
user_5223,5,0.0,0.0,4000000000.0,0.4254,895.51
user_5224,0,600000000.0,496155000.00000006,8000000.0,0.0979,430.0
user_5225,5,1200000000.0,125509998.9,800000000.0,0.8859,522.9
user_5226,5,120000000.0,68035000.0,800000000.0,0.3815,798.17
user_5227,0,60000000.0,27813500.000000004,40000000.0,0.4943,460.47
user_5228,0,600000000.0,389840000.00000006,80000000.0,0.2912,430.0
user_5229,0,0.0,0.0,800000000.0,0.1524,930.0
user_5230,0,0.0,0.0,800000000.0,0.9021,940.21
user_5231,0,600000000.0,529430000.00000006,0.0,0.0374,430.0
user_5232,0,0.0,0.0,80000000000.0,0.3999,930.0
user_5233,0,0.0,0.0,8000000000.0,0.7307,930.0
user_5234,0,0.0,0.0,40000000000.0,0.3089,930.0
user_5235,0,0.0,0.0,8000000.0,0.446,930.0
user_5236,0,600000000.0,239525000.00000003,80000000.0,0.5645,430.0
user_5237,0,0.0,0.0,800000000.0,0.9951,949.51
user_5238,0,12000000.0,2658700.0,8000000.0,0.7583,496.77
user_5239,0,0.0,0.0,4000000000.0,0.9671,946.71
user_5240,0,1200000000.0,337589998.90000004,800000000.0,0.6931,487.8
user_5241,0,120000000.0,80399000.0,8000000000.0,0.2691,876.36
user_5242,0,1200000000.0,783750000.0000001,4000000000.0,0.2875,765.65
user_5243,5,600000000.0,97625000.00000001,80000000000.0,0.8225,846.85
user_5244,0,0.0,0.0,0.0,0.4277,830.0
user_5245,5,120000000.0,69278000.0,80000000000.0,0.3702,845.26
user_5246,10,0.0,0.0,80000000000.0,0.9451,786.02
user_5247,5,0.0,0.0,400000000.0,0.0132,895.51
user_5248,0,60000000.0,26125000.000000004,800000000.0,0.525,861.37
user_5249,0,600000000.0,123695000.00000001,4000000000.0,0.7751,847.25
user_5250,0,120000000.0,29018000.000000004,80000000.0,0.7362,493.73
user_5251,5,12000000.0,6956400.000000001,40000000000.0,0.3676,845.47
user_5252,0,0.0,0.0,0.0,0.5356,830.0
user_5253,0,12000000.0,10938400.0,40000000.0,0.0056,740.42
user_5254,0,0.0,0.0,80000000000.0,0.5348,930.0
user_5255,0,0.0,0.0,8000000.0,0.5904,930.0
user_5256,0,1200000000.0,137719998.9,8000000.0,0.8748,437.48
user_5257,5,1200000000.0,868230000.0000001,0.0,0.2107,430.0
user_5258,5,60000000.0,9619500.0,40000000.0,0.8251,508.46
user_5259,0,1200000000.0,310090000.0,80000000000.0,0.7181,877.66
user_5260,0,12000000.0,3673998.9000000004,400000000.0,0.666,874.44
user_5261,0,0.0,0.0,800000000.0,0.3944,930.0
user_5262,0,60000000.0,34793000.0,8000000000.0,0.3674,878.49
user_5263,5,0.0,0.0,80000000.0,0.7033,895.51
user_5264,5,0.0,0.0,0.0,0.9902,814.53
user_5265,0,1200000000.0,654060000.0,40000000000.0,0.4054,872.82
user_5266,0,600000000.0,44770000.0,40000000.0,0.9186,441.86
user_5267,5,0.0,0.0,8000000000.0,0.5865,895.51
user_5268,5,0.0,0.0,80000000.0,0.8682,902.33
user_5269,0,60000000.0,43054000.0,40000000.0,0.2172,430.0
user_5270,0,12000000.0,2615800.0,40000000.0,0.7622,804.71
user_5271,0,600000000.0,90805000.0,80000000.0,0.8349,433.49
user_5272,0,0.0,0.0,80000000.0,0.8322,933.22
user_5273,0,0.0,0.0,4000000000.0,0.7847,930.0
user_5274,0,0.0,0.0,8000000.0,0.3042,930.0
user_5275,0,0.0,0.0,8000000000.0,0.522,930.0
user_5276,0,120000000.0,77032998.9,8000000.0,0.2997,430.0
user_5277,0,0.0,0.0,0.0,0.343,830.0
user_5278,0,0.0,0.0,8000000000.0,0.3012,930.0
user_5279,0,0.0,0.0,80000000.0,0.2842,930.0
user_5280,0,1200000000.0,337260000.0,800000000.0,0.6934,487.84
user_5281,0,12000000.0,3846700.0000000005,0.0,0.6503,430.0
user_5282,0,120000000.0,87527000.0,40000000.0,0.2043,430.0
user_5283,0,1200000000.0,339350000.0,4000000000.0,0.6915,799.27
user_5284,0,12000000.0,7797900.000000001,4000000000.0,0.2911,879.43
user_5285,0,600000000.0,439065000.00000006,8000000000.0,0.2017,855.57
user_5286,0,60000000.0,13898500.000000002,8000000.0,0.7473,430.0
user_5287,0,60000000.0,35040500.0,4000000000.0,0.3629,876.64
user_5288,5,600000000.0,236830000.00000003,80000000.0,0.5694,430.0
user_5289,0,1200000000.0,879890000.0000001,800000000.0,0.2001,430.0
user_5290,0,600000000.0,212465000.00000003,80000000.0,0.6137,430.0
user_5291,0,1200000000.0,871200000.0000001,40000000000.0,0.208,871.54
